,cluster_id,Amplitude,ContamPct,group,KSLabel,firing_rate,presence_ratio,isi_viol,amplitude_cutoff,isolation_distance,d_prime,nn_hit_rate,nn_miss_rate,cumulative_drift,syncSpike_2,syncSpike_4,syncSpike_8,syncSpike_16,n_spike,is_noise,category
128,128,0.0,100.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1,noise
129,129,2497.7,100.0,1,1,0.0015124371385471,0.09,0.0,0.0258782522011069,30951736006034.0,8.00486036643193,0.707762557077626,0.0,0.0,0.2,0.0,0.0,0,10.0,1,noise
130,130,3228.4,100.0,0,0,0.0027223868493848,0.18,0.0,0.0143768067783926,38639185059640.0,4.46717692111518,0.707762557077626,0.0,0.0,0.166666666666667,0.0,0.0,0,18.0,1,noise
131,131,2122.2,100.0,1,1,0.0016636808524018,0.09,0.0,0.5,46065975366292.0,7.97625862015396,0.707762557077626,0.0,0.0,0.0909090909090909,0.0,0.0,0,11.0,1,noise
132,132,0.0,100.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1,noise
133,133,0.0,100.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1,noise
134,134,1303.8,100.0,1,1,0.0040835802740772,0.24,0.0,0.446911558844714,178732122003524.0,3.50173890005015,0.111111111111111,0.0001000300090027,0.0,0.259259259259259,0.0,0.0,0,27.0,1,noise
135,135,5011.0,0.0,0,0,2.98161857493182,0.99,0.0,0.0016040244543489,155.551239174352,9.29781427867531,0.998666666666667,0.0,53.25,0.0570660444354266,0.0040580298265192,5.07253728314903e-05,0,19714.0,0,SUA
136,136,5035.6,0.3,0,0,23.6144372627057,0.99,0.0013215549382119,1.65742800788487e-06,338.904978175723,9.53588906090019,1.0,0.0,56.73,0.0501809331668108,0.0034265219201332,1.92141416082237e-05,0,156135.0,0,SUA
137,137,0.0,100.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1,noise
138,138,0.0,100.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1,noise
139,139,2127.9,100.0,0,0,0.0055960174126244,0.3,0.0,0.5,27122291953618.5,4.19261652542834,0.0,6.66733340000667e-05,0.0,0.0810810810810811,0.0,0.0,0,37.0,1,noise
140,140,5721.6,0.0,0,1,0.0063522359818979,0.22,0.0,0.0061614886193113,321.978586244676,9.38241343038676,0.0,3.33366670000333e-05,0.0,0.0714285714285714,0.0,0.0,0,42.0,1,noise
141,141,3763.0,0.0,0,1,0.0567163926955176,0.7,0.0,0.5,37.3166559310309,3.4085810281995,0.433333333333333,0.0003336670003336,11.37,0.0693333333333333,0.0053333333333333,0.0,0,375.0,1,noise
142,142,4437.0,100.0,0,1,0.0004537311415641,0.03,0.0,0.115538029559214,508866446506880.0,5.90532068356268,0.707762557077626,0.0,0.0,0.0,0.0,0.0,0,3.0,1,noise
143,143,5192.2,100.0,1,0,0.0028736305632395,0.12,0.0,0.5,58883329316492.0,3.0316795041315,0.707762557077626,0.0,0.0,0.105263157894737,0.0,0.0,0,19.0,1,noise
144,144,3310.5,100.0,1,1,0.0010587059969829,0.07,0.0,0.0369689317158726,32866988784908.0,4.44324112630589,0.707762557077626,0.0,0.0,0.142857142857143,0.0,0.0,0,7.0,1,noise
145,145,3939.6,100.0,0,0,0.0213253636535146,0.6,0.0,0.5,24.4220641339243,3.90116508960917,0.0,0.0,0.0,0.0638297872340425,0.0,0.0,0,141.0,1,noise
146,146,1892.9,100.0,1,1,0.0074109419788809,0.31,0.0,0.464938223149842,95.5262404294582,3.44256141952398,0.0,3.33366670000333e-05,0.0,0.0816326530612245,0.0,0.0,0,49.0,1,noise
147,147,2639.1,100.0,0,0,0.0092258665451375,0.33,0.0,0.475838543655936,69.6638072714004,3.99620527902213,0.0,3.33366670000333e-05,0.0,0.0819672131147541,0.0,0.0,0,61.0,1,noise
148,148,3998.6,0.0,1,1,0.0198129265149675,0.55,0.0,0.5,34.885647642883,4.45777773466897,0.0,6.66866726684672e-05,0.0,0.320610687022901,0.0229007633587786,0.0,0,131.0,1,noise
149,149,3387.8,0.0,0,0,2.17836321064944,0.99,0.0,0.0114142178838077,88.8579877469708,6.43567092251521,0.995670995670996,0.000346680533888,139.8,0.0518641949593835,0.004096368812053,0.0,0,14403.0,0,SUA
150,150,2458.4,0.0,0,0,6.17437337440482,0.99,0.0,0.153302767029284,165.851363092263,8.32835486329336,1.0,0.0,134.53,0.0561434450323339,0.0046541250244953,7.34861845972957e-05,0,40824.0,0,MUA
151,151,3847.4,100.0,1,1,0.0022686557078207,0.14,0.0,0.326234287064879,19731313828580.0,3.81375107455454,0.707762557077626,0.0,0.0,0.0,0.0,0.0,0,15.0,1,noise
152,152,2273.8,4.5,0,0,0.762570805255465,0.99,0.0974835102074887,0.5,108.970537459518,7.00584381414523,0.984615384615385,0.0002053388090349,345.1,0.0573185243950813,0.0057516858389528,0.0,0,5042.0,0,MUA
153,153,6561.5,0.9,0,0,11.0247592777255,0.99,0.007929356541167,3.5501210252023e-06,152.606158057978,9.84213637845178,1.0,0.0,26.71,0.0550936976980273,0.0039509424644003,5.48742008944495e-05,0,72894.0,0,SUA
154,154,2130.9,23.5,0,1,0.215522292242967,0.97,2.4408276174935,0.5,49.1924255506009,5.87747247478381,0.802721088435374,0.0009379291863464,467.32,0.0736842105263158,0.0112280701754386,0.0007017543859649,0,1425.0,0,MUA
155,155,2339.5,0.6,0,0,17.2236341337748,0.99,0.005159477095822,0.5,167.030164385453,7.09358713571985,1.0,0.005453306066803,383.16,0.0546628029504742,0.00413593256059,2.63435194942044e-05,0,113880.0,0,MUA
156,156,2691.8,0.0,0,0,0.142774065878849,0.98,0.0,0.116125399430997,21.6777184751839,3.58101595177403,0.115942028985507,0.0005679730045771,35.11,0.0635593220338983,0.0063559322033898,0.0,0,944.0,1,noise
157,157,2296.1,100.0,0,0,0.0077134294065903,0.35,0.0,0.5,42.9239271248213,3.11241941546608,0.0,0.0,0.0,0.0980392156862745,0.0196078431372549,0.0,0,51.0,1,noise
158,158,2134.7,0.0,0,0,0.0577750986925005,0.83,0.0,0.5,22.379208575527,2.15619816410971,0.0,0.0001000900810729,17.77,0.0759162303664921,0.0078534031413612,0.0026178010471204,0,382.0,1,noise
159,159,2815.6,0.0,0,1,0.0939223463037771,0.92,0.0,0.0723006089992746,17.5707827576341,4.41817767001466,0.0,0.0003337004037774,13.97,0.0982286634460548,0.0128824476650564,0.0,0,621.0,1,noise
160,160,2544.1,0.0,0,1,0.0134606905330695,0.38,0.0,0.5,33.6081758152583,4.45364241893987,0.0,3.33366670000333e-05,0.0,0.123595505617978,0.0224719101123595,0.0,0,89.0,1,noise
161,161,4040.3,2.9,0,0,13.7483560768212,0.99,0.0299909321666282,0.0065792019287141,150.073506492767,8.87545283325639,1.0,0.0,60.04,0.0569074387802249,0.0045213526655079,1.10008580669292e-05,0,90902.0,0,SUA
162,162,3305.5,4.8,1,0,5.21669817827678,0.99,0.0333288301006951,0.5,140.471890674126,8.10932025634896,1.0,5.60789591745177e-05,107.89,0.0510553171749971,0.0041458889017743,2.89922300823379e-05,0,34492.0,0,MUA
163,163,2472.2,100.0,0,0,0.0042348239879319,0.2,0.0,0.5,94023365579964.0,5.80318681329598,0.707762557077626,0.0,0.0,0.0,0.0,0.0,0,28.0,1,noise
164,164,2709.9,100.0,0,0,0.0127044719637959,0.54,0.0,0.5,30.1026337804661,3.59558381167424,0.0,0.0,0.0,0.107142857142857,0.0119047619047619,0.0,0,84.0,1,noise
165,165,3666.4,0.8,1,0,11.8327031971374,0.99,0.0072877937069169,0.5,105.120515675747,4.83607359528174,0.998666666666667,0.0010700909577314,180.7,0.0491973004754844,0.003361623804898,5.11273582493993e-05,0,78236.0,0,MUA
166,166,4118.3,0.7,0,0,16.4846573478806,0.99,0.0064669770888084,0.0098970499383151,117.374194874815,6.56812522933281,0.999333333333333,0.0010990736379337,123.1,0.0547277831807255,0.0041653669009303,1.83496339248032e-05,0,108994.0,0,SUA
167,167,3572.8,0.0,0,1,0.0544477369876968,0.93,0.0,0.5,42.8029547767114,6.57491602142549,0.222222222222222,0.0002334734173837,7.54,0.0666666666666667,0.0083333333333333,0.0,0,360.0,1,noise
168,168,2216.3,100.0,0,0,0.0127044719637959,0.42,0.0,0.5,75.3060514864774,7.00604207541606,0.0,6.66733340000667e-05,0.0,0.0952380952380952,0.0119047619047619,0.0,0,84.0,1,noise
169,169,2649.8,0.0,0,1,0.0102845725421205,0.22,0.0,0.5,48.8499087129062,5.2770798780895,0.0,0.0001333466680001,0.0,0.176470588235294,0.0294117647058824,0.0,0,68.0,1,noise
170,170,2018.7,0.0,0,0,0.314738168531659,0.99,0.0,0.5,49.8740276587604,4.0966160659142,0.527131782945736,0.0006360684275718,197.23,0.0735223450264296,0.0052859202306583,0.0,0,2081.0,0,MUA
171,171,5005.4,0.0,0,1,0.0409870464546273,0.77,0.0,0.5,16.0161911326599,3.13185834280395,0.0,0.00013340003335,14.96,0.0701107011070111,0.0,0.0,0,271.0,1,noise
172,172,2317.0,0.0,0,1,0.02374526307519,0.65,0.0,0.485509064460658,31.9954197730742,5.96644432517569,0.0,0.0,0.0,0.10828025477707,0.0127388535031847,0.0,0,157.0,1,noise
173,173,2989.0,0.0,0,1,0.131582031053601,0.84,0.0,0.5,169.484259887087,12.5727084563128,0.833333333333333,0.0001001803245842,46.3,0.0689655172413793,0.0126436781609195,0.0,0,870.0,0,MUA
174,174,2010.7,4.6,0,0,16.1785400710387,0.99,0.0383341745827978,0.5,107.585487004176,5.22879019286224,0.998666666666667,0.0034779425224235,220.73,0.048948303262597,0.0034028232214639,9.34841544358231e-06,0,106970.0,0,MUA
175,175,3553.0,3.2,0,0,11.6242893594456,0.99,0.0348224544228258,0.0026497278437854,126.762300445061,8.74763868196386,0.997333333333333,0.0001033271337053,212.59,0.0545681646673085,0.0043196544276457,0.0,0,76858.0,0,SUA
176,176,2188.0,0.5,0,0,18.1055362292616,0.99,0.0025939403409271,0.0279850473045486,137.525970946938,6.7397059644295,0.998666666666667,0.0046560846560846,61.77,0.0476731461603361,0.0033580873938067,2.5060353685125e-05,0,119711.0,0,SUA
177,177,2354.6,0.0,1,1,0.0136119342469242,0.35,0.0,0.5,50.1916680373743,6.37743405312948,0.166666666666667,0.0001000200040008,0.0,0.1,0.0,0.0,0,90.0,1,noise
178,178,2722.6,0.0,1,1,0.0111920348252488,0.16,0.0,0.5,66.0125804366082,7.1572885650527,0.166666666666667,0.0001000200040008,0.0,0.0945945945945946,0.0,0.0,0,74.0,1,noise
179,179,2145.6,0.0,1,1,0.0069572108373168,0.19,0.0,0.5,103.023865939168,7.05045098153667,0.0,0.0001000100010001,0.0,0.0869565217391304,0.0,0.0,0,46.0,1,noise
180,180,0.0,100.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1,noise
181,181,5641.2,0.0,0,0,0.301428721712444,0.93,0.0,0.0071129375216311,80.2241688502046,9.13506512957875,0.96045197740113,0.0006370921771786,64.35,0.0832915203211239,0.0105368790767687,0.0005017561465127,0,1993.0,0,SUA
182,182,2386.7,19.1,0,1,2.81116690941756,0.99,0.186505477742097,0.5,109.238609412876,5.75935748105768,0.996,0.000549795790135,142.39,0.0533706353903266,0.0050572981115833,0.0,0,18587.0,0,MUA
183,183,2579.2,23.4,0,1,0.554913186132944,0.99,0.184094756201481,0.5,100.030748008432,7.04877081378359,0.95846313603323,0.0002755105554981,375.21,0.0700463341509948,0.0087217225402016,0.0,0,3669.0,0,MUA
184,184,2059.1,0.0,0,1,0.0054447736987696,0.09,0.0,0.492320960641517,19851464981945.0,5.74719739903362,0.0,0.0,0.0,0.138888888888889,0.0555555555555556,0.0,0,36.0,1,noise
185,185,2250.7,0.0,1,0,2.37724869436839,0.99,0.01003095478402,0.5,88.6269832943269,6.20976235360483,0.991534391534391,0.0002065049044914,585.74,0.0658480722738262,0.005471434024685,0.0001908639776052,0,15718.0,0,MUA
186,186,4059.9,0.0,1,1,0.0431044584485933,0.47,0.0,0.5,71.6046986232079,6.88258328007324,0.916666666666667,0.0001670676289762,7.72,0.0526315789473684,0.0105263157894737,0.0,0,285.0,1,noise
187,187,1540.9,100.0,1,1,0.0028736305632395,0.11,0.0,0.0136201327374225,107032643023935.0,4.56217665221677,0.0,6.66733340000667e-05,0.0,0.105263157894737,0.0,0.0,0,19.0,1,noise
188,188,3102.4,0.0,1,1,0.0048397988433508,0.13,0.0,0.5,110492215365612.0,8.09985446245626,0.333333333333333,6.66800026672001e-05,0.0,0.125,0.03125,0.0,0,32.0,1,noise
189,189,1928.2,100.0,1,1,0.0019661682801112,0.11,0.0,0.5,53815874983628.0,4.18125569874241,0.0,0.0,0.0,0.153846153846154,0.153846153846154,0.0,0,13.0,1,noise
190,190,5840.5,0.0,0,0,0.151546201282423,0.73,0.0,0.0113913029513441,16.8803011983543,2.61624897993182,0.57088122605364,0.000907898718854,5.36,0.108782435129741,0.0119760479041916,0.0009980039920159,0,1002.0,1,noise
191,191,0.0,100.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1,noise
192,192,2235.1,0.0,0,0,0.553703236422106,0.99,0.0,0.5,41.4795182578361,2.28080283890676,0.56875,0.0140151515151515,326.55,0.0625512155148866,0.0065555859054903,0.0002731494127287,0,3661.0,0,MUA
193,193,2310.4,100.0,0,1,0.0065034796957526,0.3,1340.29355888933,0.5,74.8830345394917,4.24239476368911,0.0,0.0,0.0,0.255813953488372,0.0930232558139535,0.0,0,43.0,1,noise
194,194,3397.5,0.0,0,1,0.0235940193613353,0.66,0.0,0.445967690306185,17.6863794911508,2.95707559438911,0.0,6.67534461466573e-05,0.0,0.147435897435897,0.0448717948717949,0.0,0,156.0,1,noise
195,195,2842.6,136.4,0,1,0.126137257354831,0.99,7.12581816672236,0.5,21.4376976979531,2.9992043722055,0.0730593607305936,0.001141667506128,33.53,0.105515587529976,0.0167865707434053,0.0,0,834.0,1,noise
196,196,2103.2,49.4,0,1,2.56796701753918,0.99,0.283678593412412,0.169810084620084,82.265452921026,5.37555837208966,0.965833333333333,0.0029166666666666,980.95,0.0626067495141057,0.0045939101242711,0.0,0,16979.0,0,MUA
197,197,3297.6,1.0,0,0,3.64391479790161,0.99,0.0341542747229266,0.5,93.2105860676985,5.06045637661725,0.999333333333333,0.0,963.72,0.0625492881749886,0.0054787697671522,4.15058315693355e-05,0,24093.0,0,MUA
198,198,5478.5,4.0,0,0,1.31899642852696,0.99,0.0977519710965934,0.0027031438789578,58.9859110223428,4.35254128483234,0.926829268292683,0.0018717032499574,746.09,0.0759087260635248,0.0082559339525283,0.0001146657493406,0,8721.0,0,SUA
199,199,1957.8,36.6,0,1,0.384612764332536,0.99,1.53286572201477,0.5,42.3067589429628,5.08715078511857,0.813620071684588,0.0005719861377477,179.08,0.0825796303578451,0.0125835627211954,0.0,0,2543.0,0,MUA
200,200,3400.2,89.5,0,1,0.576692280928022,0.99,6.1362879619531,0.0318507152191872,54.8899163756443,5.93260725691051,0.861111111111111,0.0007059298104074,631.32,0.130343561500131,0.024127983215316,0.001049042748492,0,3813.0,1,noise
201,201,3122.2,8.1,0,0,1.82294048309086,0.99,0.0511761703376881,0.5,36.025702325961,4.04964500607473,0.381776239907728,0.0116362887447225,169.68,0.0579108935534722,0.0046461461876711,0.0,0,12053.0,0,MUA
202,202,2693.5,0.0,0,0,0.378714259492202,0.99,0.395246645365238,0.0263374262900206,55.6741812850366,6.44418121987113,0.772222222222222,0.0008383635144198,166.67,0.0822683706070288,0.0067891373801916,0.0,0,2504.0,0,SUA
203,203,2902.4,4.9,0,0,5.36128716872188,0.99,0.0216943205429493,0.400830327119979,107.842118382357,4.68240319708163,0.776,0.0194138510360276,95.18,0.0525840668020763,0.0040058677499435,5.64206725344166e-05,0,35448.0,0,MUA
204,204,3369.8,0.0,1,1,0.0081671605481545,0.41,0.0,0.496517393335591,52.9014302162422,4.97598298150466,0.0,3.33366670000333e-05,0.0,0.0740740740740741,0.0185185185185185,0.0,0,54.0,1,noise
205,205,2840.5,100.0,0,1,0.0139144216746336,0.45,292.793335348106,0.5,17.372647976875,3.05783935530429,0.0,0.0002000400080016,0.0,0.130434782608696,0.0326086956521739,0.0,0,92.0,1,noise
206,206,2807.6,4.4,0,0,6.71491840772157,0.99,0.0502886548775497,0.0775378850037615,140.152322535234,7.27650950325921,1.0,0.0001800828381055,433.07,0.0683138880129736,0.0060588314788954,4.50470741925312e-05,0,44398.0,0,SUA
207,207,3561.1,32.2,0,1,1.3268611016474,0.99,0.418585263995558,0.5,71.6097257821853,5.2043229377825,0.92573402417962,0.0024812208966384,430.0,0.065314031688134,0.0071811239028838,0.0001139860936965,0,8773.0,0,MUA
208,208,4058.2,61.2,0,1,1.20979846712385,0.99,0.852095219686248,0.5,48.4067176713775,3.70119037162913,0.710992907801418,0.0029555646147574,325.36,0.0730091261407676,0.0091261407675959,0.0,0,7999.0,0,MUA
209,209,0.0,100.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1,noise
210,210,3028.6,100.0,0,1,0.0018149245662565,0.08,0.0,0.5,11848761622280.0,2.49688778507152,0.707762557077626,0.0,0.0,0.166666666666667,0.0,0.0,0,12.0,1,noise
211,211,2180.4,100.0,1,0,0.0078646731204451,0.32,0.0,0.393335498216105,22.718585006921,2.69226479106368,0.0,0.0,0.0,0.0,0.0,0.0,0,52.0,1,noise
212,212,4440.0,0.0,1,1,0.0127044719637959,0.13,0.0,0.0030807443096559,103.442178561364,7.77697207747726,0.0,0.0,0.0,0.321428571428571,0.0119047619047619,0.0,0,84.0,1,noise
213,213,1622.6,100.0,1,1,0.0012099497108377,0.08,0.0,0.5,3340637884750.5,3.84981904410108,0.707762557077626,0.0,0.0,0.0,0.0,0.0,0,8.0,1,noise
214,214,0.0,100.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1,noise
215,215,5485.3,9.4,0,0,1.00894681512479,0.99,0.556871459661182,0.0233383801513126,83.4363808791711,6.61300487960466,0.985401459854015,0.0001351853729426,243.43,0.0882926098036276,0.0109428871233698,0.0004497076900014,0,6671.0,0,MUA
216,216,2219.0,0.9,0,0,26.9584357760334,0.99,0.0063966850273687,0.265119215698089,184.568347235104,5.78528002419028,1.0,0.007013201320132,56.75,0.0454879519762125,0.003085640550927,5.61025554714017e-06,0,178245.0,0,MUA
217,217,0.0,100.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1,noise
218,218,2826.2,0.0,0,1,0.0024198994216754,0.09,0.0,0.5,26309480600112.0,3.48920610463755,0.707762557077626,0.0,0.0,0.1875,0.0625,0.0,0,16.0,1,noise
219,219,1565.6,100.0,0,1,0.0034786054186584,0.2,0.0,0.5,4049048488483.63,2.62518613924266,0.707762557077626,0.0,0.0,0.260869565217391,0.173913043478261,0.0,0,23.0,1,noise
220,220,3450.7,100.0,1,0,0.0024198994216754,0.1,0.0,0.0161739076256929,39272952715272.5,3.68709499340587,0.707762557077626,0.0,0.0,0.1875,0.0,0.0,0,16.0,1,noise
221,221,3571.9,0.0,1,1,0.0276775996354126,0.65,0.0,0.5,53.4034780174464,5.06671590434694,0.111111111111111,3.33433363342336e-05,0.0,0.120218579234973,0.0327868852459016,0.0,0,183.0,1,noise
222,222,6283.1,0.0,0,0,0.109954179972377,0.92,0.0,0.116974411060243,88.2583364113943,8.72758330792928,0.933333333333333,6.67668168920047e-05,0.0,0.116918844566713,0.0123796423658872,0.0,0,727.0,0,MUA
223,223,4791.2,9.4,0,0,1.31355165482819,0.99,1.15389606158295,0.382929362583021,42.9322770379659,4.66317956535202,0.967948717948718,0.0002031694433157,293.02,0.0966033390903857,0.0118595279217041,0.0,0,8685.0,0,MUA
224,224,9890.7,7.2,0,0,0.449193830148499,0.99,0.280946705028554,0.038907505496194,56.8574523719137,5.63548051811801,0.97037037037037,6.69680227691277e-05,138.32,0.1,0.0131313131313131,0.0,0,2970.0,0,SUA
225,225,3118.0,163.8,0,1,1.42743817136079,0.99,3.19944564201303,0.5,50.2399242532008,3.60287251788503,0.853146853146853,0.0023671840654695,282.73,0.0841279932189023,0.0102776011866921,0.0003178639542275,0,9438.0,0,MUA
226,226,3501.0,43.0,0,1,0.073353201219536,0.8,10.5354566495329,0.5,29.1598674656624,3.27685993614359,0.19047619047619,3.33566830114413e-05,34.68,0.0865979381443299,0.0164948453608247,0.0,0,485.0,1,noise
227,227,2633.5,140.0,0,1,2.41324469826581,0.99,3.43608178085745,0.5,44.7311372445474,3.88064344242673,0.833333333333333,0.003749147920927,200.83,0.0834168964652795,0.0095888693908247,0.0002506893958385,0,15956.0,0,MUA
228,228,2773.0,349.5,0,1,0.0937711025899223,0.95,45.1285627801888,0.497668890293017,20.8708515127283,3.88036467696667,0.037037037037037,0.0001334534414306,33.28,0.0919354838709677,0.017741935483871,0.0,0,620.0,1,noise
229,229,1105.9,155.6,1,1,2.25942984127556,0.99,4.68604266155085,0.5,43.9764308228776,2.90577630786563,0.748917748917749,0.0027170174714541,332.3,0.0971952607269563,0.0131869603052413,0.0002008166543945,0,14939.0,0,MUA
230,230,4180.4,40.4,1,1,0.19767553400811,0.91,1.45072690830574,0.5,25.7325734419077,4.90443136239252,0.238095238095238,0.0001001401962747,50.06,0.0696250956388676,0.0068859984697781,0.0,0,1307.0,1,noise
231,231,6494.9,4.4,0,0,0.369790880374774,0.99,1.65820838178922,0.0821867115066849,37.9956507942026,4.95330731218586,0.833333333333333,0.0001002807862013,144.49,0.0535787321063395,0.0049079754601227,0.0,0,2445.0,0,MUA
232,232,3598.6,31.6,1,1,4.37351447353675,0.99,0.237110287157855,0.5,84.6342257266683,5.56719384146154,0.993096646942801,0.001069481818809,93.88,0.0545699761386036,0.0041152263374485,0.0,0,28917.0,0,MUA
233,233,2979.8,136.2,0,1,0.385671470329519,0.99,2.66780769437979,0.5,32.2581167844406,3.50460414357364,0.371428571428571,0.0007693594246529,442.24,0.0768627450980392,0.0101960784313725,0.0,0,2550.0,1,noise
234,234,2362.5,10.6,0,1,5.6377606776483,0.99,0.085609009623145,0.5,90.4826896104447,6.32251121493699,0.968875502008032,0.0003792580333747,586.27,0.0702865114282648,0.0076456701362807,0.0001073076510355,0,37276.0,0,MUA
235,235,2948.4,105.5,0,1,2.16596122611335,0.99,1.71584675039445,0.5,54.2723181464581,3.71425730955804,0.866666666666667,0.0022448979591836,238.4,0.0667551148662803,0.0078206829132043,6.98275260107534e-05,0,14321.0,0,MUA
236,236,4416.6,96.8,0,1,1.94287674817765,0.99,2.28338863852472,0.5,51.5220693481992,4.51008165190805,0.880819366852886,0.0027152699996605,106.04,0.0829051844932275,0.0098863459442628,0.000389226218278,0,12846.0,0,MUA
237,237,4714.1,32.8,0,1,0.154722319273372,0.95,2.36802113499613,0.28613556993981,18.0393492804447,3.71177633420279,0.0714285714285714,0.0002002803925495,42.3,0.103616813294233,0.0195503421309873,0.0009775171065493,0,1023.0,1,noise
238,238,4720.8,0.9,0,0,19.9599354048342,0.99,0.0101027167137401,0.0055207888996259,140.880042401052,6.91769231893162,1.0,0.0019832189168573,121.85,0.0568226593519838,0.0047585851544267,6.81962840602552e-05,0,131972.0,0,SUA
239,239,1967.0,1.2,1,0,3.79031871291297,0.99,0.0118375357434736,0.159043126600799,87.5076067479185,5.11817644019541,0.983830845771144,0.0006507740786409,488.16,0.0506364470691513,0.0031922110051474,0.0,0,25061.0,0,MUA
240,240,3150.9,2.6,1,0,17.8900139370186,0.99,0.0139930352358965,0.298276527935981,163.968243583924,5.83033285148365,1.0,0.0063719633612106,89.34,0.0495071267943797,0.0035084456317738,8.45408585969599e-06,0,118286.0,0,MUA
241,241,2895.5,60.7,0,1,0.97642941664603,0.99,2.08102761154727,0.5,34.5997855809078,3.33635580125212,0.704119850187266,0.0017488985302525,214.24,0.0833333333333333,0.0116171003717472,0.0,0,6456.0,0,MUA
242,242,3551.6,0.7,0,0,1.58170675949259,0.99,0.067976816436754,0.0399013004410211,47.601189648668,4.35553426527864,0.884259259259259,0.0002705627705627,263.83,0.0712373302734749,0.0072671638936699,0.0002868617326448,0,10458.0,0,SUA
243,243,5534.2,6.0,0,0,1.35181631443343,0.96,0.465315372083336,0.0109777047820679,73.6226206978096,5.98087040752534,0.986449864498645,0.0002024906348081,135.68,0.0770865965540389,0.0093980756321324,0.0002237637055269,0,8938.0,0,SUA
244,244,4623.0,0.0,0,0,12.8956440181083,0.99,0.0003408910687347,0.0010805547906522,126.336123343566,8.56286659825596,1.0,0.0,66.73,0.0725863201351098,0.0071542503283918,5.86413961343592e-05,0,85264.0,0,SUA
245,245,2844.3,24.4,0,1,1.5369386201916,0.99,0.432052421973694,0.5,52.6552144818012,4.19277102642619,0.87962962962963,0.0015837713977625,311.58,0.0606179885849242,0.0051171029324936,0.0,0,10162.0,0,MUA
246,246,4083.5,0.0,1,0,0.655792743274038,0.99,0.263626030417526,0.5,54.4648665774441,4.74037380942651,0.840579710144927,0.0004353358783738,247.43,0.0608856088560886,0.0064575645756457,0.0,0,4336.0,0,MUA
247,247,5792.6,4.8,0,0,2.43215016249765,0.99,0.0862488369124271,0.0037190181713961,74.3795719381847,5.8761359103781,0.955426356589147,0.0010853344186677,142.78,0.0705801877992662,0.0082706299359492,0.000186555562465,0,16081.0,0,SUA
248,248,9932.4,7.9,1,0,0.384310276904827,0.99,1.53527968340785,0.0034330505236889,39.530179925926,6.08106204414516,0.728395061728395,0.000167117884956,34.63,0.0735930735930736,0.007870916961826,0.0,0,2541.0,0,MUA
249,249,4566.1,185.7,1,1,0.0532377872768591,0.9,20.0009910122867,0.5,23.2178042901291,5.2139664916889,0.111111111111111,6.66866726684672e-05,2.13,0.09375,0.002840909090909,0.0,0,352.0,1,noise
250,250,3945.6,0.0,0,0,0.537217671611942,0.99,0.19653300611069,0.339551189353977,42.2203158280066,4.48791631674162,0.649122807017544,0.0013718798099444,204.21,0.0596846846846847,0.0070382882882882,0.0002815315315315,0,3552.0,0,MUA
251,251,0.0,100.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,1,noise
252,252,1945.8,79.5,0,1,2.52274514709662,0.99,1.39860950917423,0.5,45.2378319956176,4.24349188020624,0.890219560878243,0.0043391301400047,256.15,0.0789568345323741,0.0090527577937649,0.0,0,16680.0,0,MUA
253,253,4194.1,78.2,0,1,0.253786951848209,0.99,7.04113896413481,0.5,28.7682067653077,3.86849200312155,0.235294117647059,0.0003005108684764,148.04,0.0858164481525626,0.0154946364719905,0.000595947556615,0,1678.0,1,noise
254,254,4127.6,114.7,1,1,0.433918215049173,0.99,4.81721164805085,0.5,32.1952244026905,3.49495042580037,0.0444444444444444,0.0003343363423604,363.4,0.0833042872080864,0.0174276751481352,0.0013942140118508,0,2869.0,0,MUA
255,255,6672.6,0.0,0,0,0.222025771938719,0.97,0.0,0.0038886132093439,70.7164434874395,6.32643857117979,1.0,0.000100120144173,39.92,0.050408719346049,0.0027247956403269,0.0,0,1468.0,0,SUA
256,256,2674.3,100.0,0,0,0.0052935299849149,0.26,0.0,0.5,10160238672720.1,4.94506766502917,0.707762557077626,0.0,0.0,0.114285714285714,0.0285714285714286,0.0,0,35.0,1,noise
